SymbolId,TradeTime,Index,Size,TotalVolume,Price,ReportingExchange,TradeCondition
DNN,20250717 10:53:50.353000,3793288,100,26898321,2.1,NQNX,12544
DNN,20250717 10:53:50.359000,3793291,36,26898357,2.1,NQNX,12659
DNN,20250717 10:53:50.359000,3793294,103,26898460,2.1,NQNX,12544
DNN,20250717 10:53:50.425000,3793309,300,26900571,2.1,EDGE,12544
DNN,20250717 10:53:50.425000,3793310,400,26900971,2.1,NQEX,12544
DNN,20250717 10:53:50.425000,3793307,311,26899871,2.1,NYSE,12544
DNN,20250717 10:53:50.425000,3793305,400,26899160,2.1,BATS,12544
DNN,20250717 10:53:50.425000,3793308,400,26900271,2.1,EDGX,12544
DNN,20250717 10:53:50.425000,3793304,300,26898760,2.1,MEMX,12544
DNN,20250717 10:53:50.425000,3793306,400,26899560,2.1,PACF,12544
DNN,20250717 10:53:51.744000,3793665,1600,26902571,2.1,NYSE,12544
DNN,20250717 10:53:51.745000,3793666,51,26902622,2.1,NQNX,12640
DNN,20250717 10:53:54.890000,3795097,1,26902623,2.1,NQNX,12659
DNN,20250717 10:53:57.733000,3796245,472,26903095,2.1,NYSE,12544
DNN,20250717 10:53:58.204000,3796343,30,26903125,2.1,NYSE,12659
DNN,20250717 10:53:58.972000,3796665,18800,26921925,2.1,NYSE,12544
DNN,20250717 10:54:11.668000,3803479,1600,26923525,2.1,NYSE,12544
DNN,20250717 10:54:13.753000,3804190,3,26923528,2.1,NQNX,12659
DNN,20250717 10:54:15.572000,3804842,100,26923628,2.11,CINC,12639
DNN,20250717 10:54:16.166000,3805112,1000,26924628,2.1,NQNX,12544
DNN,20250717 10:54:20.663000,3807317,4263,26928891,2.1,MIAX,12544
DNN,20250717 10:54:20.664000,3807318,53,26928944,2.1,NQNX,12640
DNN,20250717 10:54:24.130000,3808767,258,26929202,2.1,NYSE,12544
DNN,20250717 10:54:32.236000,3812628,1000,26930202,2.11,NTRF,12544
DNN,20250717 10:54:34.312000,3813474,2000,26932202,2.1,NYSE,12544
DNN,20250717 10:54:37.643000,3814677,32,26932234,2.1,NQNX,12659
DNN,20250717 10:54:37.954000,3814788,1554,26933788,2.1,NYSE,12544
DNN,20250717 10:54:42.019000,3816662,13966,26947754,2.1,NQNX,12544
DNN,20250717 10:54:42.020000,3816663,13966,26961720,2.1,NQNX,12544
DNN,20250717 10:54:42.021000,3816664,66,26961786,2.1,NQNX,12640
DNN,20250717 10:54:42.032000,3816684,100,27082154,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816680,100,27080054,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816681,100,27080154,2.11,BATY,12639
DNN,20250717 10:54:42.032000,3816682,100,27080254,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816683,1800,27082054,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816685,15367,27097521,2.1,NYSE,12544
DNN,20250717 10:54:42.032000,3816673,100,27078554,2.11,BATY,12639
DNN,20250717 10:54:42.032000,3816677,100,27079754,2.11,BATY,12639
DNN,20250717 10:54:42.032000,3816668,18700,27022781,2.1,PACF,12639
DNN,20250717 10:54:42.032000,3816669,24494,27047275,2.1,PACF,12639
DNN,20250717 10:54:42.032000,3816676,100,27079654,2.11,BATY,12639
DNN,20250717 10:54:42.032000,3816674,900,27079454,2.11,BATY,12639
DNN,20250717 10:54:42.032000,3816670,1500,27048775,2.1,PACF,12639
DNN,20250717 10:54:42.032000,3816672,27233,27078454,2.11,PACF,12639
DNN,20250717 10:54:42.032000,3816675,100,27079554,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816678,100,27079854,2.11,CINC,12639
DNN,20250717 10:54:42.032000,3816671,2446,27051221,2.1,PACF,12639
DNN,20250717 10:54:42.032000,3816666,33300,26995086,2.1,NYSE,12639
DNN,20250717 10:54:42.032000,3816667,8995,27004081,2.1,PACF,12639
DNN,20250717 10:54:42.032000,3816679,100,27079954,2.11,CINC,12639
DNN,20250717 10:54:42.033000,3816691,100,27185821,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816697,100,27188321,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816698,8000,27196321,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816700,55,27196443,2.1,NQNX,12640
DNN,20250717 10:54:42.033000,3816686,20000,27117521,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816699,67,27196388,2.1,NQNX,12640
DNN,20250717 10:54:42.033000,3816696,400,27188221,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816692,100,27185921,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816693,100,27186021,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816694,1500,27187521,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816690,28500,27185721,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816695,300,27187821,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816689,5800,27157221,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816688,30200,27151421,2.11,IEX,12544
DNN,20250717 10:54:42.033000,3816687,3700,27121221,2.11,IEX,12544
DNN,20250717 10:54:42.034000,3816706,69,27196871,2.11,NQNX,12640
DNN,20250717 10:54:42.034000,3816705,68,27196802,2.11,NQNX,12640
DNN,20250717 10:54:42.034000,3816704,78,27196734,2.1,NQNX,12640
DNN,20250717 10:54:42.034000,3816701,52,27196495,2.1,NQNX,12640
DNN,20250717 10:54:42.034000,3816702,59,27196554,2.1,NQNX,12640
DNN,20250717 10:54:42.034000,3816703,102,27196656,2.1,IEX,12544
DNN,20250717 10:54:42.039000,3816707,100,27196971,2.11,CINC,12639
DNN,20250717 10:54:42.040000,3816708,1800,27198771,2.11,NQNX,12544
DNN,20250717 10:54:42.043000,3816709,800,27199571,2.11,NQNX,12544
DNN,20250717 10:54:42.046000,3816711,100,27199971,2.11,CINC,12639
DNN,20250717 10:54:42.046000,3816710,300,27199871,2.11,NQNX,12544
DNN,20250717 10:54:42.053000,3816712,100,27200071,2.11,CINC,12639
DNN,20250717 10:54:42.060000,3816713,100,27200171,2.11,CINC,12639
DNN,20250717 10:54:42.066000,3816715,100,27200271,2.11,CINC,12639
DNN,20250717 10:54:42.098000,3816727,100,27200371,2.11,CINC,12639
DNN,20250717 10:54:42.105000,3816729,100,27200471,2.11,CINC,12639
DNN,20250717 10:54:44.036000,3817196,100,27200571,2.11,CINC,12639
DNN,20250717 10:54:44.159000,3817233,100,27200671,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817238,200,27201371,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817239,100,27201471,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817240,100,27201571,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817236,100,27200971,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817241,200,27201771,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817235,100,27200871,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817234,100,27200771,2.1,NQNX,12544
DNN,20250717 10:54:44.160000,3817237,200,27201171,2.1,IEX,12544
DNN,20250717 10:54:44.161000,3817242,100,27201871,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817248,100,27202699,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817245,100,27202399,2.1,IEX,12544
DNN,20250717 10:54:44.161000,3817246,100,27202499,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817243,200,27202071,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817244,228,27202299,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817249,100,27202799,2.1,NQNX,12544
DNN,20250717 10:54:44.161000,3817247,100,27202599,2.1,NQNX,12544
DNN,20250717 10:54:44.682000,3817333,36,27202835,2.1,NQNX,12659
DNN,20250717 10:54:46.368000,3817814,620,27203455,2.11,IEX,12544
DNN,20250717 10:54:46.518000,3817865,68,27203523,2.11,IEX,12659
DNN,20250717 10:54:46.520000,3817868,32,27203555,2.11,IEX,12659
DNN,20250717 10:54:46.668000,3817918,25,27203580,2.11,IEX,12659
DNN,20250717 10:54:46.692000,3817924,100,27203680,2.1,NQNX,12544
DNN,20250717 10:54:46.735000,3817927,38,27203718,2.11,IEX,12659
DNN,20250717 10:54:47.957000,3818469,100,27203818,2.1,NQNX,12544
DNN,20250717 10:54:48.025000,3818491,6,27203824,2.11,BATY,12659
DNN,20250717 10:54:48.026000,3818492,394,27204218,2.11,BATY,12639
DNN,20250717 10:54:48.027000,3818493,31,27204249,2.11,IEX,12659
DNN,20250717 10:54:48.030000,3818495,200,27204449,2.11,NQNX,12544
DNN,20250717 10:54:48.031000,3818496,43,27204492,2.11,IEX,12659
DNN,20250717 10:54:48.036000,3818499,43,27204535,2.11,IEX,12659
DNN,20250717 10:54:49.201000,3818802,100,27204635,2.1,NQNX,12544
DNN,20250717 10:54:49.683000,3818969,32,27204667,2.1,NQNX,12659
DNN,20250717 10:54:50.668000,3819306,800,27205467,2.11,BATY,12639
DNN,20250717 10:54:51.302000,3819709,100,27205567,2.1,NQNX,12544
DNN,20250717 10:54:51.673000,3819760,100,27205667,2.11,BATY,12639
DNN,20250717 10:54:52.258000,3819888,14,27205681,2.11,IEX,12659
DNN,20250717 10:54:52.658000,3820049,8000,27213681,2.1,NQNX,12544
DNN,20250717 10:54:52.659000,3820050,55,27213736,2.1,NQNX,12640
DNN,20250717 10:54:54.270000,3820559,183,27213919,2.11,IEX,12544
DNN,20250717 10:54:54.271000,3820560,17,27213936,2.11,IEX,12659
DNN,20250717 10:54:54.477000,3820599,200,27214136,2.11,IEX,12544
DNN,20250717 10:54:55.477000,3821003,200,27214336,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821009,200,27215436,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821007,100,27215036,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821008,200,27215236,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821005,200,27214736,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821004,200,27214536,2.1,NQNX,12544
DNN,20250717 10:54:55.478000,3821006,200,27214936,2.1,IEX,12544
